draft_year,Rk,Pk,Tm,Player,College,Yrs,G,MP_total,PTS_total,TRB_total,AST_total,FG_pct,3P_pct,FT_pct,MP_per_game,PTS_per_game,TRB_per_game,AST_per_game,WS,WS_per48,BPM,VORP,reason
1974,116.0,116.0,SEA,Jerry Faulkner,West Georgia,,,,,,,,,,,,,,,,,,no career
1974,117.0,117.0,BUF,Tommy Curtis,UCLA,,,,,,,,,,,,,,,,,,no career
1974,118.0,118.0,NOJ,Joel Copeland,Old Dominion,,,,,,,,,,,,,,,,,,no career
1974,119.0,119.0,GSW,Brady Allen,California,,,,,,,,,,,,,,,,,,no career
1974,120.0,120.0,LAL,Dennis Van Zant,Azusa Pacific University,,,,,,,,,,,,,,,,,,no career
1974,121.0,121.0,WSB,Tom Turner,West Georgia,,,,,,,,,,,,,,,,,,no career
1974,122.0,122.0,NYK,Billy Smith,Mercer University,,,,,,,,,,,,,,,,,,no career
1974,123.0,123.0,DET,Sammy High,Tulsa,,,,,,,,,,,,,,,,,,no career
1974,124.0,124.0,CHI,Geoff Roberts,Missouri,,,,,,,,,,,,,,,,,,no career
1974,125.0,125.0,BOS,Ron Brown,Penn State,,,,,,,,,,,,,,,,,,no career
1974,126.0,126.0,MIL,Bob Hornstein,West Virginia,,,,,,,,,,,,,,,,,,no career
1974,127.0,127.0,PHI,Jimmy Powell,Middle Tennessee,,,,,,,,,,,,,,,,,,no career
1974,128.0,128.0,POR,Eldridge Broussard,Pacific University,,,,,,,,,,,,,,,,,,no career
1974,129.0,129.0,CLE,Kerry Hughes,Wisconsin,,,,,,,,,,,,,,,,,,no career
1974,130.0,130.0,PHO,Tom Holland,Oklahoma,,,,,,,,,,,,,,,,,,no career
1974,131.0,131.0,HOU,Steve Brooks,Arkansas State University,,,,,,,,,,,,,,,,,,no career
1974,132.0,132.0,KCO,Richie O'Connor,Fairfield,,,,,,,,,,,,,,,,,,no career
1974,133.0,133.0,ATL,Bill Butler,Louisville,,,,,,,,,,,,,,,,,,no career
1974,134.0,134.0,SEA,Leonard Coulter,Morehead State University,,,,,,,,,,,,,,,,,,no career
1974,135.0,135.0,BUF,Glenn Price,St. Bonaventure,,,,,,,,,,,,,,,,,,no career
1974,136.0,136.0,NOJ,Jay Piccola,Roanoke College,,,,,,,,,,,,,,,,,,no career
1974,137.0,137.0,GSW,Clarence Allen,UC Santa Barbara,,,,,,,,,,,,,,,,,,no career
1974,138.0,138.0,WSB,Steve Platt,Huntington University,,,,,,,,,,,,,,,,,,no career
1974,139.0,139.0,LAL,Bob Florence,UNLV,,,,,,,,,,,,,,,,,,no career
1974,140.0,140.0,NYK,Dennis McDermott,St. Francis College,,,,,,,,,,,,,,,,,,no career
1974,141.0,141.0,DET,Greg Newman,Drexel,,,,,,,,,,,,,,,,,,no career
1974,142.0,142.0,CHI,Sam McCants,Oral Roberts,,,,,,,,,,,,,,,,,,no career
1974,143.0,143.0,BOS,Richard Wallace,Georgia Southern University,,,,,,,,,,,,,,,,,,no career
1974,144.0,144.0,MIL,Ralph Palomar,Cameron University,,,,,,,,,,,,,,,,,,no career
1974,146.0,146.0,POR,Lee Haven,Colorado,,,,,,,,,,,,,,,,,,no career
1974,147.0,147.0,CLE,Jim Bushkofsky,Upper Iowa University,,,,,,,,,,,,,,,,,,no career
1974,148.0,148.0,PHO,Ted Evans,Oklahoma,,,,,,,,,,,,,,,,,,no career
1974,149.0,149.0,HOU,Ken Stalling,University of Missouri-Rolla,,,,,,,,,,,,,,,,,,no career
1974,150.0,150.0,KCO,Jeff Dawson,Illinois,,,,,,,,,,,,,,,,,,no career
1974,151.0,151.0,ATL,Lon Kruger,Kansas State,,,,,,,,,,,,,,,,,,no career
1974,152.0,152.0,SEA,Bertram du Pont,Dillard University,,,,,,,,,,,,,,,,,,no career
1974,153.0,153.0,BUF,John Falconi,Davidson,,,,,,,,,,,,,,,,,,no career
1974,155.0,155.0,GSW,Carl Meier,California,,,,,,,,,,,,,,,,,,no career
1974,156.0,156.0,WSB,Mark Raterink,Boston College,,,,,,,,,,,,,,,,,,no career
1974,157.0,157.0,NYK,Earl Brown,Lafayette College,,,,,,,,,,,,,,,,,,no career
1974,158.0,158.0,DET,Gary Deitelhoff,Millikin University,,,,,,,,,,,,,,,,,,no career
1974,159.0,159.0,CHI,Jerry Davenport,Cameron University,,,,,,,,,,,,,,,,,,no career
1974,161.0,161.0,MIL,Mike Deane,State University of New York at Potsdam,,,,,,,,,,,,,,,,,,no career
1974,162.0,162.0,PHI,Larry Witherspoon,Towson University,,,,,,,,,,,,,,,,,,no career
1974,163.0,163.0,POR,Ron Jones,Oregon State,,,,,,,,,,,,,,,,,,no career
1974,164.0,164.0,CLE,Jim Kelly,Loras College,,,,,,,,,,,,,,,,,,no career
1974,165.0,165.0,PHO,Mark Wasley,Arizona State,,,,,,,,,,,,,,,,,,no career
1974,166.0,166.0,HOU,Marcus Washington,Marquette,,,,,,,,,,,,,,,,,,no career
1974,167.0,167.0,KCO,Dennis White,Arkansas,,,,,,,,,,,,,,,,,,no career
1974,168.0,168.0,ATL,Brendy Lee,Nebraska,,,,,,,,,,,,,,,,,,no career
1974,170.0,170.0,BUF,Andy Rimol,Princeton,,,,,,,,,,,,,,,,,,no career
1974,171.0,171.0,NOJ,Walt McGary,Chattanooga,,,,,,,,,,,,,,,,,,no career
1974,172.0,172.0,GSW,Marvin Buckley,Nevada,,,,,,,,,,,,,,,,,,no career
1974,173.0,173.0,WSB,Pete Collins,High Point University,,,,,,,,,,,,,,,,,,no career
1974,174.0,174.0,NYK,John O'Donnell,UNC,,,,,,,,,,,,,,,,,,no career
1974,176.0,176.0,CHI,Rick Hockenos,Saint Francis University,,,,,,,,,,,,,,,,,,no career
1974,177.0,177.0,BOS,Phil Rogers,Fairfield,,,,,,,,,,,,,,,,,,no career
1974,178.0,178.0,MIL,Bruce Featherston,Texas State University,,,,,,,,,,,,,,,,,,no career
1975,27.0,27.0,DET,Walter Luckett,Ohio University,,,,,,,,,,,,,,,,,,no career
1975,29.0,29.0,HOU,Jim Blanks,Gardner-Webb University,,,,,,,,,,,,,,,,,,no career
1975,33.0,33.0,CLE,Mel Utley,St. John's,,,,,,,,,,,,,,,,,,no career
1975,36.0,36.0,PHO,Jimmy Conner,Kentucky,,,,,,,,,,,,,,,,,,no career
1975,39.0,39.0,PHI,Jimmie Baker,Hawaii,,,,,,,,,,,,,,,,,,no career
1975,40.0,40.0,GSW,Otis Johnson,Stetson University,,,,,,,,,,,,,,,,,,no career
1975,41.0,41.0,PHI,Charles Cleveland,Alabama,,,,,,,,,,,,,,,,,,no career
1975,42.0,42.0,POR,Tom Roy,Maryland,,,,,,,,,,,,,,,,,,no career
1975,43.0,43.0,MIL,Brian Hammel,Bentley College,,,,,,,,,,,,,,,,,,no career
1975,44.0,44.0,DET,Pete Trgovich,UCLA,,,,,,,,,,,,,,,,,,no career
1975,45.0,45.0,CLE,Ted Hathaway,Cleveland State University,,,,,,,,,,,,,,,,,,no career
1975,46.0,46.0,NYK,John Ramsay,Seton Hall,,,,,,,,,,,,,,,,,,no career
1975,49.0,49.0,KCK,Bob Guyette,Kentucky,,,,,,,,,,,,,,,,,,no career
1975,52.0,52.0,BUF,George Bucci,Manhattan University,,,,,,,,,,,,,,,,,,no career
1975,55.0,55.0,NOJ,Mack Coleman,Houston Baptist University,,,,,,,,,,,,,,,,,,no career
1975,58.0,58.0,PHO,Sam McCants,Oral Roberts,,,,,,,,,,,,,,,,,,no career
1975,59.0,59.0,PHI,Louis Dunbar,Houston,,,,,,,,,,,,,,,,,,no career
1975,60.0,60.0,MIL,Bill Campion,Manhattan University,,,,,,,,,,,,,,,,,,no career
1975,63.0,63.0,NYK,David Vaughn,Oral Roberts,,,,,,,,,,,,,,,,,,no career
1975,65.0,65.0,HOU,Ken Smith,Tulsa,,,,,,,,,,,,,,,,,,no career
1975,66.0,66.0,SEA,Jim Moore,Utah State University,,,,,,,,,,,,,,,,,,no career
1975,67.0,67.0,KCK,Kevin Cluess,St. John's,,,,,,,,,,,,,,,,,,no career
1975,68.0,68.0,CHI,Ron Haigler,Penn,,,,,,,,,,,,,,,,,,no career
1975,69.0,69.0,GSW,Billy Taylor,La Salle,,,,,,,,,,,,,,,,,,no career
1975,70.0,70.0,BUF,Bob Fleischer,Duke,,,,,,,,,,,,,,,,,,no career
1975,71.0,71.0,WSB,Fessor Leonard,Furman University,,,,,,,,,,,,,,,,,,no career
1975,72.0,72.0,BOS,Cyrus Mann,Illinois State,,,,,,,,,,,,,,,,,,no career
1975,73.0,73.0,NOJ,Andre Hampton,Kentucky State University,,,,,,,,,,,,,,,,,,no career
1975,74.0,74.0,LAL,Charles Russell,Alabama,,,,,,,,,,,,,,,,,,no career
1975,77.0,77.0,PHI,Ken Tyler,Gonzaga,,,,,,,,,,,,,,,,,,no career
1975,78.0,78.0,POR,Maurice Presley,Houston,,,,,,,,,,,,,,,,,,no career
1975,79.0,79.0,CLE,Jim Lee,Syracuse,,,,,,,,,,,,,,,,,,no career
1975,80.0,80.0,NYK,Don Washington,UNC,,,,,,,,,,,,,,,,,,no career
1975,81.0,81.0,DET,Cliff Pratt,Shaw,,,,,,,,,,,,,,,,,,no career
1975,82.0,82.0,CLE,Mike Odemns,Western Kentucky,,,,,,,,,,,,,,,,,,no career
1975,83.0,83.0,HOU,Rick Whitlow,Illinois State,,,,,,,,,,,,,,,,,,no career
1975,84.0,84.0,SEA,Dwain Govan,Bishop College,,,,,,,,,,,,,,,,,,no career
1975,85.0,85.0,KCK,Ed Stahl,UNC,,,,,,,,,,,,,,,,,,no career
1975,86.0,86.0,CHI,Bob Iverson,University of North Texas,,,,,,,,,,,,,,,,,,no career
1975,87.0,87.0,GSW,Larry Pounds,Washington,,,,,,,,,,,,,,,,,,no career
1975,88.0,88.0,BUF,Sam Berry,Armstrong Atlantic State University,,,,,,,,,,,,,,,,,,no career
1975,89.0,89.0,BOS,Darryl Brown,Fordham,,,,,,,,,,,,,,,,,,no career
1975,91.0,91.0,NOJ,Rick Schmidt,Illinois,,,,,,,,,,,,,,,,,,no career
1975,93.0,93.0,ATL,Danny Williams,Ole Miss,,,,,,,,,,,,,,,,,,no career
1975,94.0,94.0,PHO,Biff Burrell,USC,,,,,,,,,,,,,,,,,,no career
1975,95.0,95.0,PHI,Ken Alston,Valdosta State University,,,,,,,,,,,,,,,,,,no career
1975,96.0,96.0,MIL,Oliver Purnell,Old Dominion,,,,,,,,,,,,,,,,,,no career
1975,97.0,97.0,POR,Gerald Willett,Oregon,,,,,,,,,,,,,,,,,,no career
1975,98.0,98.0,DET,Allen Spruill,North Carolina A&T,,,,,,,,,,,,,,,,,,no career
1975,100.0,100.0,NYK,Hank Williams,Jacksonville University,,,,,,,,,,,,,,,,,,no career
1975,101.0,101.0,HOU,William Johnson,Texas Tech,,,,,,,,,,,,,,,,,,no career
1975,103.0,103.0,KCK,Clint Chapman,USC,,,,,,,,,,,,,,,,,,no career
1975,104.0,104.0,CHI,Bill Andreas,Ohio State,,,,,,,,,,,,,,,,,,no career
1975,105.0,105.0,GSW,Tony Styles,San Francisco,,,,,,,,,,,,,,,,,,no career
1975,106.0,106.0,BUF,George Jackson,UNC Charlotte,,,,,,,,,,,,,,,,,,no career
1975,107.0,107.0,WSB,John Garrett,Purdue,,,,,,,,,,,,,,,,,,no career
1975,108.0,108.0,BOS,Rick Coleman,Jacksonville University,,,,,,,,,,,,,,,,,,no career
1975,109.0,109.0,NOJ,Bill Higgins,Ashland University,,,,,,,,,,,,,,,,,,no career
1975,110.0,110.0,LAL,Rick Suttle,Kansas,,,,,,,,,,,,,,,,,,no career
1975,111.0,111.0,ATL,Gus Johnson,Winona State University,,,,,,,,,,,,,,,,,,no career
1975,112.0,112.0,PHO,Dave Edmonds,West Georgia,,,,,,,,,,,,,,,,,,no career
1975,114.0,114.0,POR,Steve Fields,Miami University,,,,,,,,,,,,,,,,,,no career
1975,115.0,115.0,MIL,Wilbur Thomas,American University,,,,,,,,,,,,,,,,,,no career
1975,116.0,116.0,CLE,Shawn Leftwich,Jacksonville University,,,,,,,,,,,,,,,,,,no career
1975,117.0,117.0,NYK,Pete Davis,Michigan State,,,,,,,,,,,,,,,,,,no career
1975,118.0,118.0,DET,Ike Williams,Armstrong Atlantic State University,,,,,,,,,,,,,,,,,,no career
1975,119.0,119.0,HOU,Nate Barnett,University of Akron,,,,,,,,,,,,,,,,,,no career
1975,120.0,120.0,SEA,Hollis Miller,Drury University,,,,,,,,,,,,,,,,,,no career
1975,121.0,121.0,KCK,Wayne Croft,Clemson,,,,,,,,,,,,,,,,,,no career
1975,122.0,122.0,CHI,John Grochowalski,Assumption College,,,,,,,,,,,,,,,,,,no career
1975,123.0,123.0,GSW,Stan Boyer,Wyoming,,,,,,,,,,,,,,,,,,no career
1975,124.0,124.0,BUF,Mike Franklin,Cincinnati,,,,,,,,,,,,,,,,,,no career
1975,125.0,125.0,BOS,Al Boswell,Oral Roberts,,,,,,,,,,,,,,,,,,no career
1975,126.0,126.0,WSB,Fletcher Johnson,Randolph-Macon College,,,,,,,,,,,,,,,,,,no career
1975,127.0,127.0,NOJ,Harvey Carmichael,Kentucky State University,,,,,,,,,,,,,,,,,,no career
1975,128.0,128.0,LAL,Mike Cashman,Willamette University,,,,,,,,,,,,,,,,,,no career
1975,129.0,129.0,ATL,Oscar Jackson,Duquesne,,,,,,,,,,,,,,,,,,no career
1975,130.0,130.0,PHO,Jack Schrader,Arizona State,,,,,,,,,,,,,,,,,,no career
1975,131.0,131.0,PHI,Freeman Blade,Montana State University Billings,,,,,,,,,,,,,,,,,,no career
1975,132.0,132.0,MIL,Bob McCurdy,Richmond,,,,,,,,,,,,,,,,,,no career
1975,133.0,133.0,POR,Charlie Neal,Oregon State,,,,,,,,,,,,,,,,,,no career
1975,134.0,134.0,NYK,Jerry Homan,Marquette,,,,,,,,,,,,,,,,,,no career
1975,135.0,135.0,DET,John Kelley,Dillard University,,,,,,,,,,,,,,,,,,no career
1975,137.0,137.0,HOU,Leon Johnson,Centenary (LA),,,,,,,,,,,,,,,,,,no career
1975,138.0,138.0,SEA,Ken McKenzie,Montana,,,,,,,,,,,,,,,,,,no career
1975,140.0,140.0,CHI,John Murphy,UMass,,,,,,,,,,,,,,,,,,no career
1975,141.0,141.0,GSW,Mike Rozenski,Saint Mary's,,,,,,,,,,,,,,,,,,no career
1975,142.0,142.0,BUF,Allan Jones,Pepperdine,,,,,,,,,,,,,,,,,,no career
1975,143.0,143.0,WSB,Bruce Hamming,Augustana College (IL),,,,,,,,,,,,,,,,,,no career
1975,144.0,144.0,BOS,Roger Morningstar,Kansas,,,,,,,,,,,,,,,,,,no career
1975,145.0,145.0,NOJ,Fred Stokes,Barber-Scotia College,,,,,,,,,,,,,,,,,,no career
1975,146.0,146.0,ATL,Dave Schlesser,Morningside College,,,,,,,,,,,,,,,,,,no career
1975,147.0,147.0,PHO,Owen Brown,Maryland,,,,,,,,,,,,,,,,,,no career
1975,148.0,148.0,PHI,Larry Haralson,Drake University,,,,,,,,,,,,,,,,,,no career
1975,149.0,149.0,POR,Quentin Braxton,University of Portland,,,,,,,,,,,,,,,,,,no career
1975,150.0,150.0,MIL,Eric Hays,Montana,,,,,,,,,,,,,,,,,,no career
1975,152.0,152.0,CLE,Skip Howard,Bowling Green,,,,,,,,,,,,,,,,,,no career
1975,153.0,153.0,NYK,Tim van Blommesteyn,Princeton,,,,,,,,,,,,,,,,,,no career
1975,154.0,154.0,HOU,Steve Strother,Providence,,,,,,,,,,,,,,,,,,no career
1975,155.0,155.0,SEA,Rich Haws,Utah State University,,,,,,,,,,,,,,,,,,no career
1975,156.0,156.0,CHI,Gary Tomaszewski,St. Mary's University,,,,,,,,,,,,,,,,,,no career
1975,157.0,157.0,GSW,Scott Trobbe,Stanford,,,,,,,,,,,,,,,,,,no career
1975,158.0,158.0,BUF,George Rautins,Niagara University,,,,,,,,,,,,,,,,,,no career
1975,159.0,159.0,BOS,Robert Rhodes,Albany State University,,,,,,,,,,,,,,,,,,no career
1975,160.0,160.0,WSB,Doug Brookins,Creighton,,,,,,,,,,,,,,,,,,no career
1975,161.0,161.0,NOJ,Aleksander Belov,,,,,,,,,,,,,,,,,,,no career
1975,162.0,162.0,ATL,Vic Kelly,Hawaii,,,,,,,,,,,,,,,,,,no career
1975,163.0,163.0,PHO,Mike Moon,Arizona State,,,,,,,,,,,,,,,,,,no career
1975,164.0,164.0,PHI,Ric Reed,Azusa Pacific University,,,,,,,,,,,,,,,,,,no career
1975,165.0,165.0,MIL,Romie Thomas,University of Wisconsin-Eau Claire,,,,,,,,,,,,,,,,,,no career
1975,166.0,166.0,POR,Tyree Foster,University of Portland,,,,,,,,,,,,,,,,,,no career
1975,167.0,167.0,CLE,Eric Anderson,Macalester College,,,,,,,,,,,,,,,,,,no career
1975,168.0,168.0,NYK,Moe Rivers,NC State,,,,,,,,,,,,,,,,,,no career
1975,169.0,169.0,DET,Mickey Fox,Saint Mary's University,,,,,,,,,,,,,,,,,,no career
1975,170.0,170.0,SEA,Jerry Bellotti,Santa Clara,,,,,,,,,,,,,,,,,,no career
1975,171.0,171.0,GSW,Maurice Harper,Saint Mary's,,,,,,,,,,,,,,,,,,no career
1975,172.0,172.0,BUF,Art Allen,Pepperdine,,,,,,,,,,,,,,,,,,no career
1975,173.0,173.0,WSB,Mike Fahey,Brandeis University,,,,,,,,,,,,,,,,,,no career
1975,174.0,174.0,BOS,Bill Endicott,UMass,,,,,,,,,,,,,,,,,,no career
1976,35.0,35.0,CHI,Dallas Smith,West Texas A&M University,,,,,,,,,,,,,,,,,,no career
1976,36.0,36.0,LAL,Mike Dabney,Rutgers University,,,,,,,,,,,,,,,,,,no career
1976,39.0,39.0,POR,Jeff Tyson,Western Michigan,,,,,,,,,,,,,,,,,,no career
1976,41.0,41.0,NYK,John McGill,Alcorn State,,,,,,,,,,,,,,,,,,no career
1976,42.0,42.0,NOJ,Steve Copp,San Diego State,,,,,,,,,,,,,,,,,,no career
1976,44.0,44.0,HOU,Barnes Hauptfuhrer,Princeton,,,,,,,,,,,,,,,,,,no career
1976,46.0,46.0,ATL,Larry Cooke,Virginia Tech,,,,,,,,,,,,,,,,,,no career
1976,47.0,47.0,PHI,Ron Norwood,DePaul,,,,,,,,,,,,,,,,,,no career
1976,48.0,48.0,BUF,Gary Brewster,Texas-El Paso,,,,,,,,,,,,,,,,,,no career
1976,49.0,49.0,WSB,Bill Cook,Memphis,,,,,,,,,,,,,,,,,,no career
1976,51.0,51.0,BOS,Jerry Fort,Nebraska,,,,,,,,,,,,,,,,,,no career
1976,54.0,54.0,KCK,Clarence Ramsey,Washington,,,,,,,,,,,,,,,,,,no career
1976,55.0,55.0,DET,Scott Thompson,Iowa,,,,,,,,,,,,,,,,,,no career
1976,56.0,56.0,POR,David Everett,Grand Canyon University,,,,,,,,,,,,,,,,,,no career
1976,57.0,57.0,NYK,Rick Bullock,Texas Tech,,,,,,,,,,,,,,,,,,no career
1976,58.0,58.0,NOJ,John Service,UC Santa Barbara,,,,,,,,,,,,,,,,,,no career
1976,59.0,59.0,MIL,Dan Frost,Iowa,,,,,,,,,,,,,,,,,,no career
1976,61.0,61.0,HOU,Hercle Ivy,Iowa State,,,,,,,,,,,,,,,,,,no career
1976,62.0,62.0,PHO,Paul Miller,Oregon State,,,,,,,,,,,,,,,,,,no career
1976,63.0,63.0,SEA,Willie Parr,LeMoyne-Owen College,,,,,,,,,,,,,,,,,,no career
1976,64.0,64.0,PHI,Freeman Blade,Montana State University Billings,,,,,,,,,,,,,,,,,,no career
1976,65.0,65.0,WSB,Marion Hillard,Memphis,,,,,,,,,,,,,,,,,,no career
1976,66.0,66.0,CLE,John Engles,Penn,,,,,,,,,,,,,,,,,,no career
1976,67.0,67.0,BOS,Lewis Linder,Kentucky State University,,,,,,,,,,,,,,,,,,no career
1976,68.0,68.0,GSW,Jeff Fosnes,Vanderbilt,,,,,,,,,,,,,,,,,,no career
1976,71.0,71.0,KCK,Willie Hodge,Duke,,,,,,,,,,,,,,,,,,no career
1976,72.0,72.0,DET,Jim Hearns,Marymount College,,,,,,,,,,,,,,,,,,no career
1976,73.0,73.0,POR,Gary Redding,Auburn,,,,,,,,,,,,,,,,,,no career
1976,75.0,75.0,MIL,Tom Lockhart,Manhattan University,,,,,,,,,,,,,,,,,,no career
1976,76.0,76.0,NYK,Beaver Smith,St. John's,,,,,,,,,,,,,,,,,,no career
1976,77.0,77.0,MIL,James Rappis,Arizona,,,,,,,,,,,,,,,,,,no career
1976,78.0,78.0,HOU,Dave Marrs,Houston,,,,,,,,,,,,,,,,,,no career
1976,79.0,79.0,PHO,Ralph Walker,Saint Mary's,,,,,,,,,,,,,,,,,,no career
1976,80.0,80.0,SEA,Robert Gray,Wichita State,,,,,,,,,,,,,,,,,,no career
1976,81.0,81.0,PHI,Jeff Brown,Missouri Western State College,,,,,,,,,,,,,,,,,,no career
1976,82.0,82.0,ATL,Connie White,California,,,,,,,,,,,,,,,,,,no career
1976,83.0,83.0,WSB,L.C. Mason,Alabama State University,,,,,,,,,,,,,,,,,,no career
1976,85.0,85.0,BOS,Lewis McKinney,Saint Louis,,,,,,,,,,,,,,,,,,no career
1976,86.0,86.0,GSW,Carl Bird,California,,,,,,,,,,,,,,,,,,no career
1976,87.0,87.0,CHI,Tom Paulin,Winston-Salem State,,,,,,,,,,,,,,,,,,no career
1976,88.0,88.0,ATL,Pete Padgett,Nevada,,,,,,,,,,,,,,,,,,no career
1976,90.0,90.0,DET,Russell Davis,Virginia Tech,,,,,,,,,,,,,,,,,,no career
1976,91.0,91.0,GSW,Dwayne Barnett,Stanford,,,,,,,,,,,,,,,,,,no career
1976,92.0,92.0,MIL,Phil Spence,NC State,,,,,,,,,,,,,,,,,,no career
1976,93.0,93.0,NYK,Joe Jones,Grambling State University,,,,,,,,,,,,,,,,,,no career
1976,94.0,94.0,NOJ,Bernard Tomlin,Hofstra,,,,,,,,,,,,,,,,,,no career
1976,95.0,95.0,LAL,Ed Schweitzer,Stanford,,,,,,,,,,,,,,,,,,no career
1976,96.0,96.0,HOU,Robert Paige,Houston Baptist University,,,,,,,,,,,,,,,,,,no career
1976,97.0,97.0,PHO,Carl Brown,Eastern Kentucky University,,,,,,,,,,,,,,,,,,no career
1976,98.0,98.0,SEA,Daryl Peterson,Wake Forest,,,,,,,,,,,,,,,,,,no career
1976,100.0,100.0,BUF,Danny Odums,Fairfield,,,,,,,,,,,,,,,,,,no career
1976,101.0,101.0,WSB,Pat Tallent,George Washington,,,,,,,,,,,,,,,,,,no career
1976,104.0,104.0,GSW,Gene Cunningham,Norfolk State,,,,,,,,,,,,,,,,,,no career
1976,105.0,105.0,CHI,Barry McLeod,Centenary (LA),,,,,,,,,,,,,,,,,,no career
1976,106.0,106.0,ATL,Carl Gerlach,Kansas State,,,,,,,,,,,,,,,,,,no career
1976,107.0,107.0,KCK,Craig Prosser,Canisius,,,,,,,,,,,,,,,,,,no career
1976,108.0,108.0,DET,Curt Peterson,University of Puget Sound,,,,,,,,,,,,,,,,,,no career
1976,109.0,109.0,POR,Al DeWitt,Weber State,,,,,,,,,,,,,,,,,,no career
1976,110.0,110.0,NYK,Boyd Batts,UNLV,,,,,,,,,,,,,,,,,,no career
1976,112.0,112.0,MIL,Ron Barrow,Southern University and A&M College,,,,,,,,,,,,,,,,,,no career
1976,113.0,113.0,LAL,Tommie Lipsey,UCLA,,,,,,,,,,,,,,,,,,no career
1976,114.0,114.0,HOU,Barry Davis,Texas A&M,,,,,,,,,,,,,,,,,,no career
1976,115.0,115.0,PHO,Brad Warble,Eastern Illinois University,,,,,,,,,,,,,,,,,,no career
1976,116.0,116.0,SEA,Mark Klein,Malone College,,,,,,,,,,,,,,,,,,no career
1976,118.0,118.0,BUF,Frank Jones,Tennessee Technological University,,,,,,,,,,,,,,,,,,no career
1976,119.0,119.0,WSB,Ralph Vallot,Loyola Chicago,,,,,,,,,,,,,,,,,,no career
1976,120.0,120.0,CLE,Johnny Britt,Western Kentucky,,,,,,,,,,,,,,,,,,no career
1976,122.0,122.0,GSW,Jesse Campbell,Mercyhurst College,,,,,,,,,,,,,,,,,,no career
1976,123.0,123.0,CLE,Dale Koehler,Wisconsin,,,,,,,,,,,,,,,,,,no career
1976,124.0,124.0,ATL,Doug Terry,Utah,,,,,,,,,,,,,,,,,,no career
1976,125.0,125.0,KCK,Mike Davis,Bradley,,,,,,,,,,,,,,,,,,ambiguous candidates
1976,126.0,126.0,DET,Randy Henry,Illinois State,,,,,,,,,,,,,,,,,,no career
1976,127.0,127.0,POR,Brant Gibler,University of Puget Sound,,,,,,,,,,,,,,,,,,no career
1976,128.0,128.0,NOJ,Richard Bryant,Texas State University,,,,,,,,,,,,,,,,,,no career
1976,129.0,129.0,MIL,Bob Warner,University of Maine,,,,,,,,,,,,,,,,,,no career
1976,130.0,130.0,NYK,Rick McCutcheon,Arizona State,,,,,,,,,,,,,,,,,,no career
1976,131.0,131.0,LAL,Ed Gregg,Utah State University,,,,,,,,,,,,,,,,,,no career
1976,132.0,132.0,HOU,Dan Krueger,Texas,,,,,,,,,,,,,,,,,,no career
1976,133.0,133.0,PHO,Tom DeBerry,Northern Arizona University,,,,,,,,,,,,,,,,,,no career
1976,135.0,135.0,PHI,Lee Dixon,Hardin-Simmons University,,,,,,,,,,,,,,,,,,no career
1976,136.0,136.0,BUF,Mark McAndrew,Providence,,,,,,,,,,,,,,,,,,no career
1976,137.0,137.0,WSB,Merlin Wilson,Georgetown,,,,,,,,,,,,,,,,,,no career
1976,138.0,138.0,CLE,Tim Sisneros,Middle Tennessee,,,,,,,,,,,,,,,,,,no career
1976,139.0,139.0,BOS,John Clark,Northeastern University,,,,,,,,,,,,,,,,,,no career
1976,140.0,140.0,GSW,Stan Boskovich,West Virginia,,,,,,,,,,,,,,,,,,no career
1976,141.0,141.0,CHI,John Thomas,UConn,,,,,,,,,,,,,,,,,,no career
1976,142.0,142.0,ATL,Bob Kovach,San Diego State,,,,,,,,,,,,,,,,,,no career
1976,143.0,143.0,KCK,Dave Logan,Colorado,,,,,,,,,,,,,,,,,,no career
1976,144.0,144.0,DET,Bill Martin,Hartwick College,,,,,,,,,,,,,,,,,,no career
1976,145.0,145.0,POR,Rob Torresdal,Linfield College,,,,,,,,,,,,,,,,,,no career
1976,146.0,146.0,MIL,Bennie Shaw,Central Florida,,,,,,,,,,,,,,,,,,no career
1976,147.0,147.0,NYK,Archie Talley,Salem University,,,,,,,,,,,,,,,,,,no career
1976,148.0,148.0,NOJ,Calvin Robinson,Mississippi Valley State University,,,,,,,,,,,,,,,,,,no career
1976,149.0,149.0,LAL,David Pickett,Louisiana-Monroe,,,,,,,,,,,,,,,,,,no career
1976,150.0,150.0,PHO,John Irving,Hofstra,,,,,,,,,,,,,,,,,,no career
1976,151.0,151.0,SEA,Ron Johnson,North Carolina A&T,,,,,,,,,,,,,,,,,,no career
1976,152.0,152.0,PHI,Fly Williams,Austin Peay State University,,,,,,,,,,,,,,,,,,no career
1976,153.0,153.0,BUF,Bob Rozyczko,St. Bonaventure,,,,,,,,,,,,,,,,,,no career
1976,154.0,154.0,WSB,Clyde Agnew,Newberry College,,,,,,,,,,,,,,,,,,no career
1976,155.0,155.0,CLE,Bruce Parkinson,Purdue,,,,,,,,,,,,,,,,,,no career
1976,156.0,156.0,BOS,Bill Collins,Boston College,,,,,,,,,,,,,,,,,,no career
1976,157.0,157.0,GSW,Howard Smith,San Francisco,,,,,,,,,,,,,,,,,,no career
1976,158.0,158.0,CHI,John Hudson,Concord University,,,,,,,,,,,,,,,,,,no career
1976,159.0,159.0,ATL,Mike Dickerson,South Florida,,,,,,,,,,,,,,,,,,no career
